shot_id,shot_made_flag
1,0.3763939169114647
8,0.31494513078541214
17,0.7789503931205913
20,0.8124602936185867
33,0.3928670828583938
34,0.4881854618548745
35,0.47453535749682735
36,0.47835944894672505
37,0.7139026524001754
38,0.3950799110096455
45,0.41915613946465724
50,0.3058585041162274
55,0.39003119785682455
60,0.3499282092414734
66,0.36049093758627343
67,0.2823003145769849
71,0.31646713718315117
80,0.2767006127881984
85,0.3333615336739667
86,0.6463893281780574
95,0.6526148556519853
104,0.3453052208843992
113,0.3452392444967463
123,0.31170998244246206
126,0.8219073941527868
133,0.6824758946462168
141,0.23078393117188833
144,0.42056072108084336
150,0.7946070774220745
152,0.3853104862471941
153,0.7861399823691827
156,0.406357888748178
159,0.8871164505432723
165,0.8003349120149533
172,0.4309700770486335
182,0.9004515421084321
192,0.36573971403737726
193,0.7813071275753818
196,0.30813358076206365
202,0.3131442280966426
210,0.3236198344916309
211,0.34843683997605124
228,0.8876125100232533
257,0.4275255727816825
260,0.4186364567771033
264,0.40388018892080196
267,0.5958938626079029
279,0.8921982208470329
282,0.4005032295466323
293,0.37066255196653564
299,0.7572438220614105
300,0.60707377690122
301,0.7604030425870936
317,0.32689384382009656
327,0.3667049096816104
328,0.36594993913373086
335,0.45350071090653293
346,0.7425218133657288
348,0.29256514728269944
365,0.4334877779099817
390,0.7621175273947732
391,0.7531703524194799
392,0.7303876220595815
397,0.38037078655498224
418,0.3749026503439312
428,0.2591486720991734
434,0.5856673413361635
439,0.3997550172973121
440,0.3440073811390653
456,0.35849479892292646
459,0.33094033132741757
472,0.4276035107728875
480,0.28200747312476293
491,0.3619328062596065
497,0.2976827163678113
509,0.3778594337889397
511,0.39414567032011144
523,0.33437713334768593
533,0.38827349877446676
544,0.4069512466878079
546,0.3884733889464876
555,0.765837365337513
558,0.41159206695533274
560,0.3644646887103149
573,0.31766871819589143
591,0.34951956083339625
596,0.3183409785558165
597,0.3192434591144004
601,0.5647284358549917
605,0.426683868456877
617,0.3155022876922819
628,0.26202539046685513
634,0.32881521079025955
646,0.252258392990876
649,0.3786311625801125
651,0.7356181598624936
654,0.7410033122060088
656,0.44733421510503635
657,0.4247310703876338
669,0.317023580596368
670,0.8927182953636036
693,0.6044075859432577
694,0.2746970421063876
699,0.42238556025218504
711,0.32737786452930934
718,0.33628621735422876
722,0.3324610529581389
723,0.37943088856432516
725,0.6943502346642711
734,0.3583242331639817
735,0.4405759523241699
737,0.7722172088338303
746,0.34672684388619784
747,0.6609006721041379
766,0.3773231713850202
767,0.3438525219339951
771,0.2808379039460079
773,0.2882008296554458
774,0.40284695924274005
783,0.28708427402550174
784,0.3420423904658938
789,0.3234752474317749
792,0.3336267101321316
804,0.3295358942127878
809,0.3432830773398792
812,0.328651094296926
813,0.34100878070394486
817,0.32339653681082897
820,0.3458892615151174
825,0.3249393980456923
826,0.3606261020229399
829,0.4552634373345417
855,0.3510318236341994
859,0.7682773720616137
862,0.3317925853787453
870,0.3383496213690444
876,0.37758065718021183
880,0.31766832547873763
886,0.9074193451011443
889,0.8264882647821182
891,0.4244967671386034
897,0.9032196502042666
902,0.4243917218341974
903,0.32120358944135474
908,0.37269022673274066
909,0.3846418988287406
920,0.3327527892666266
922,0.3775569176690469
924,0.6633358043470218
932,0.3095673588551552
934,0.32448935862341216
937,0.2865914022730178
941,0.3851355899202679
943,0.3519588596085149
950,0.4240300806427382
952,0.39487460727528484
954,0.9069050458627937
963,0.33501739271483805
975,0.3567917460677357
979,0.4141709614972497
981,0.3566808678963593
983,0.3398630338003405
985,0.4800972841083336
989,0.42902782105450077
995,0.4190589944836358
998,0.43053624113741873
1008,0.2745243194549833
1019,0.7592542130805104
1023,0.40914878204436583
1026,0.32523328000185325
1029,0.6538495420061542
1034,0.819384449379466
1036,0.5702412065902623
1038,0.34060339746622037
1039,0.6300266297042114
1051,0.41993699108701943
1052,0.31609597879614176
1066,0.2975271637184836
1087,0.2595018143722565
1092,0.36609725688562283
1094,0.8208013311623982
1098,0.37437025033310534
1099,0.29956647177774876
1102,0.3080467774037598
1118,0.38361191307781173
1131,0.3409740067127857
1133,0.7924671889009388
1135,0.8951628185100928
1138,0.40728737326561193
1139,0.8095256627725981
1142,0.3861989570717226
1151,0.3671066134049772
1152,0.3642243842606581
1155,0.7584984884174071
1165,0.33708773326598857
1167,0.8878019572472979
1172,0.3730815366794712
1174,0.7372164011199098
1180,0.4202266786625098
1200,0.3074469280226164
1202,0.3267037649028015
1227,0.6598706898741272
1228,0.7179930508183946
1229,0.3521648485492901
1237,0.4443878780504545
1241,0.28212708130227115
1256,0.26469900276873654
1279,0.3994563482296968
1293,0.341083896736034
1295,0.3276861153600609
1319,0.7709196866056423
1320,0.3634795688529829
1321,0.7445329238593826
1322,0.5796794951848233
1334,0.29132008807406845
1351,0.7582737461854157
1373,0.3002971123850059
1375,0.3128356145665599
1380,0.4287162709558779
1382,0.8011264710506265
1385,0.40364076673128774
1399,0.38331380423793365
1403,0.8786353365968871
1428,0.2737936283930934
1434,0.28196173159754867
1444,0.9020435013570111
1448,0.3969374952264488
1466,0.8346407910328629
1476,0.37814186704471403
1478,0.3678266273925979
1485,0.32596913388012944
1491,0.7449078147129435
1494,0.6078488612318598
1500,0.4297250757639616
1501,0.6646727670973765
1503,0.4012494701409634
1519,0.7220773539855362
1524,0.3993358319331344
1529,0.7455508038859526
1533,0.7350254550200909
1538,0.9109092372473978
1539,0.3554674001168475
1546,0.3896382264834774
1555,0.3495406094437231
1559,0.38495590261295254
1563,0.6008896067474804
1565,0.7854489922536082
1574,0.3682130294442664
1591,0.33165681429391675
1594,0.28262934836555875
1605,0.2956382656345784
1611,0.3907850837586401
1614,0.3852365582042353
1620,0.34622779632320544
1626,0.264027150856889
1630,0.3774872095606739
1632,0.29768153660740443
1634,0.29039631488568246
1643,0.27299742925334075
1651,0.4014859695247902
1655,0.33264871845190724
1658,0.2772933309357552
1659,0.3463163370582192
1665,0.40313059461103984
1675,0.37054139804536507
1680,0.78353640417258
1690,0.3595701094586644
1696,0.3073517176785361
1714,0.26159216841352606
1721,0.35002252641904846
1726,0.37281022817212994
1728,0.39208066623718724
1734,0.3752040309831379
1735,0.2982775642315499
1740,0.3755105541899664
1744,0.7652843814292088
1747,0.35139289309204014
1752,0.2923535345235804
1763,0.7564556081539121
1765,0.7777841290476436
1769,0.34711184923519484
1785,0.6785334185057529
1787,0.3365642544061319
1788,0.46624504207676737
1793,0.3086477286822756
1800,0.38915453933109495
1825,0.41530968917195443
1826,0.7924273549676071
1834,0.32961018237527906
1843,0.33582690891839806
1844,0.3293473858606491
1848,0.38304904157701297
1849,0.48166661146212275
1860,0.445897408654782
1863,0.4480718805839175
1875,0.6269508067033424
1883,0.39385174692749536
