shot_id,shot_made_flag
22907,0.59599967430945
22909,0.7596625814972807
22926,0.04611253287450419
22927,0.6481458616440399
22930,0.9900565668668062
22934,0.30222672568318293
22937,0.9989698539571958
22939,0.9893144450746941
22949,1.0
22951,0.9980209632654632
22955,0.1416844551551619
22965,0.06541473183966226
22966,0.02770278233643342
22968,0.9319642520513212
22972,0.033351722959481696
22975,0.005333295543277022
22981,0.5355844628374101
22988,0.9999999998230114
22994,0.9963005951898667
22996,0.9884324603566887
23011,0.008048262077291833
23028,0.9091858886737755
23031,0.17510404806180985
23035,0.9493207578422546
23038,0.5111551647224218
23042,0.9999999999998959
23049,0.9681946063813385
23051,0.9643404361566603
23053,0.9885633441768681
23057,0.1722420209759825
23058,0.7386130335885133
23063,0.9935245529935407
23064,0.9040273202223493
23067,0.3982494967212837
23071,0.4776936164120128
23075,0.5466260258875266
23077,0.6004499565787548
23090,0.9234992568305882
23094,0.8198677269379073
23097,0.4849151233554487
23103,0.7462721528804779
23107,0.3372462924669982
23117,0.4474584202999338
23122,0.9664428362476982
23124,0.1542396354584165
23126,0.019213288747856824
23129,0.057871322655162406
23136,0.2890377891342267
23141,0.01890404185438862
23142,0.26304243687836243
23147,0.8477467776580457
23154,0.9864335349321041
23159,0.15720851611918524
23165,0.002729850120869344
23171,0.2755993147043723
23173,0.016338108345152424
23175,0.9862949661600262
23179,0.9849948707797813
23182,0.9305764677739774
23185,0.6297830695468053
23188,0.5599195791631285
23189,0.4233567008159242
23209,0.10634620720894372
23214,0.7343531267414134
23215,0.6750306330940586
23233,0.18295289776451368
23241,0.5765729092308196
23252,0.6209288874484735
23255,0.2619757132145888
23263,0.9368351599821871
23281,0.2818551674194534
23282,0.3346992925556594
23289,0.5544485118344571
23292,0.7981896357765601
23296,0.22601968625163768
23297,0.2334417228776224
23301,0.48474992763789526
23302,0.01291403332412638
23304,0.46203526091586644
23309,0.04535834584726808
23312,0.3091350914898525
23316,0.36560386503409475
23321,0.04620855401714193
30034,0.5138863634121907
30041,0.29579197692065284
30044,0.5229892391848003
30058,0.19984442216876827
30061,0.10324189526843335
30064,0.44865194440993655
30065,0.46918065512387225
30069,0.232297693191661
30074,0.15569242702200461
30076,0.061778462532032834
30080,0.020610952425543158
23342,0.14564113046000576
23344,0.017451203398273673
23350,0.01813460193679155
23367,0.6582292219854075
23368,0.4370599873583985
23374,0.1510220963280462
23387,0.05853164047946481
23389,0.39713992906362555
23399,0.9281073874849513
23403,0.5935087478597602
23406,0.9414264191970555
23414,0.4964266403731106
23415,0.31435833010902126
23419,0.49687711584635086
23436,0.45558583259921254
23439,0.8387627292950983
23444,0.13952640300988997
23445,0.15179147868644705
23455,0.11399858706301237
23469,0.32573181286587344
23472,0.05533153456766456
23477,0.13420747876567116
23478,0.42169915983436523
23479,0.14663581221128774
23487,0.17991260907393658
23490,0.2012819467724682
23491,0.642786978536462
23492,0.18934390003151474
23494,0.14815662507807872
23496,0.3747796364296951
23497,0.29057742298236156
23506,0.3202557153984309
23515,0.14883896197212215
23528,0.1683983510185223
23532,0.48982755312838494
23549,0.41834624682319954
23551,0.06940925638991088
23552,0.08601554874099701
23555,0.26027977874599906
23556,0.22209595764971926
23564,0.6085623285407067
23583,0.5041361325757912
23592,0.29186597049989965
23597,0.9941201462683763
23601,0.6922048728697562
23605,0.8950772878338928
23615,0.03168544740580948
23619,0.17890016908294967
23621,0.9209108649831245
23626,0.551260773292514
23635,0.6919559272775389
23637,0.5756323979067253
23640,0.3691550336864479
23646,0.09361467148084636
23655,0.26329632047828416
23672,0.4957833391487081
23673,0.24070325407434764
23682,0.4586367822788831
23683,0.34272287812854363
23699,0.35717562258408814
23704,0.6933271120189883
23707,0.9816503140403409
23713,0.31553269939086753
23714,0.4055416092072414
23716,0.2098077008218887
23718,0.6805604239189356
23721,0.5056950192498394
23735,0.6069213849409101
23737,0.5813860961183641
23744,0.6445120216429114
23749,0.7138667332478627
23755,0.0086851128522489
23769,0.8464883810309877
23772,0.5708396968333035
23773,0.5870445531125008
23774,0.885664623164932
23779,0.5418974669148294
23782,0.38804690951432186
23793,0.6839175689321777
23803,0.985378121354865
23828,0.6546187844011432
23833,0.6308420116529911
23834,0.6137871003696742
23844,0.5726383622044454
23845,0.8473518415282884
23852,0.844362451752705
23855,0.6848806405087422
23867,0.3077555290133066
23872,0.5905654826593542
23874,0.3000021268658109
23880,0.3310920169669443
23886,0.3433338527469313
23898,0.21022135194540356
23900,0.21496343568659246
23903,0.19687935487985156
23907,0.14078011888507272
23908,0.5126047521228996
23912,0.26688429243443473
23916,0.16699177751402972
23917,0.25139601664493383
23918,0.2837484014283168
23922,0.3798787812049658
23928,0.09842899871620177
23940,0.7370337276088458
23944,0.6845491137552139
23945,0.37175719062612994
23951,0.30054946171894703
23966,0.28746310546343656
23970,0.11622584555450088
23971,0.22539949081814686
23976,0.4498679564386196
23980,0.09623821933836288
23987,0.7810797128133494
23988,0.06542463922100396
23993,0.164465285349787
23997,0.07037680001147799
23998,0.18564667452008052
23999,0.5435918979022168
24010,0.6650155133562967
24015,0.7126258360017388
24023,0.338295460772613
24033,0.3224514477976698
24046,0.6044148953744526
24060,0.4150846191348809
24062,0.3608273156622702
24065,0.47479650139191787
24070,0.1308475883068567
24071,0.28122868671811985
24073,0.08148383266083856
24079,0.21882490422955397
24082,0.9648864231166023
24084,0.38885512149163187
24089,0.4666517550953328
24094,0.20386408162854414
24100,0.35551425589891045
24105,0.1550415377625085
24106,0.2126160232892712
24108,0.6702341974379474
24111,0.9722739488044808
24120,0.17857673547030561
24125,0.8287515887887148
24134,0.790269465645106
24140,0.40262493519820164
24151,0.4496221001263745
24153,0.5919105589019107
24154,0.5064542917506404
24161,0.6284851951801717
24166,0.5868749065856491
24170,0.6192892619334733
24176,0.23801572654653508
24182,0.9334017290009918
24188,0.6258561755507607
24190,0.42155097078227327
24201,0.9743853458189187
24211,0.8864342975450953
24215,0.7114080987600554
24216,0.970601915422473
24219,0.23969454276784827
24222,0.5827729593303617
30086,0.8589168715505645
30087,0.3436586944302144
30092,0.2305925713655364
30093,0.4796880905300926
30096,0.29614915901698086
30097,0.6576433319564009
30098,0.3082550679379864
30102,0.4945129363891141
30106,0.13550043338435613
30110,0.6770136276836629
30111,0.9244733899348465
30122,0.31231594455413986
30128,0.22529291288096648
30130,0.6284933600772574
30131,0.22773403458224362
30132,0.15479616924396022
30135,0.27667331058166306
30137,0.6510644592709965
30157,0.42171662672716265
30158,0.411314707735178
24240,0.9299683744945864
24243,0.29900425547546794
24245,0.5034107848460011
24251,0.24702596161735013
24256,0.9753431599895478
24258,0.238682853923845
24261,0.3241620490480766
24263,0.3536536853174369
24264,0.38406735058500974
24266,0.36400727240698516
24273,0.5503666121380538
24278,0.513364682345525
24289,0.9784604269063855
24292,0.6004273559301727
24293,0.40115403841559855
24298,0.9779788206587107
24299,0.2756719724178185
24303,0.7621468372634755
24304,0.38536384485369257
24305,0.39500570534278473
24329,0.6278437613390465
24341,0.22996652343218077
24345,0.6901017841142464
24353,0.49953481684294093
24358,0.978359886042013
24364,0.7418054348416607
24367,0.4417137261583984
24370,0.7827336612961548
24377,0.4743953470342419
24380,0.48968644147931883
24381,0.35325976746578147
24387,0.3475232246968427
24391,0.5604128884234023
24409,0.9821508263065715
24413,0.5419854361566407
24416,0.526486900124506
24427,0.5991813316090273
24439,0.38269860620384816
24443,0.43714172274384777
24448,0.3018025150700183
24454,0.7918253937577212
24455,0.32898066067130094
24461,0.19489696288341682
24464,0.427617965006057
24468,0.24331452253416075
24469,0.2906793242497359
24501,0.4068222368095322
24508,0.4174634556913354
24519,0.3496403989133685
24520,0.971191601052702
24538,0.36865120507208254
24540,0.747621163964234
24550,0.5146283422818654
24552,0.2297407919840183
24561,0.5587870884450128
24577,0.25213837619641816
24579,0.2950618402965919
24580,0.3114778338418587
24582,0.448232891304934
24591,0.809623379764654
24592,0.3093026893478756
24599,0.8346053071966959
24602,0.27841808136993984
24606,0.3547958639441915
24617,0.389690532402398
24619,0.8460843680197637
24630,0.4325046409481595
24633,0.8869484591406132
24634,0.9068035679623943
24638,0.5288517935296038
24641,0.5686547765886854
24644,0.624849046228728
24645,0.8891140073543837
24656,0.5513053363858222
24661,0.4815059718305765
24663,0.7609715498914715
24667,0.4747232221298849
24669,0.7145268614345731
24682,0.41262377228933816
24698,0.31867604709109404
24699,0.6400125280243635
24702,0.2904262335295214
24703,0.4404527165078958
24717,0.2759204099878181
24724,0.9700479865816246
24731,0.5066961368654352
24737,0.34154769639413046
24740,0.39967561510191346
24743,0.322300293788527
24744,0.9736339664080158
24755,0.5122944808856745
24757,0.45520585817006676
24765,0.47069011418138246
24766,0.33637372387053677
24776,0.8600617073908198
24787,0.9818993718082615
24789,0.21914870007254741
24791,0.4635219970476671
24792,0.5052826480325333
24804,0.22241726126336975
24812,0.489179852909237
24816,0.30562244654763276
24817,0.4848892902082805
24820,0.9180129977233915
24828,0.35052637324863095
24832,0.3575000322453878
24836,0.45947534695483744
24842,0.7977093230087977
24846,0.3356844088280921
24847,0.3614038542791479
24848,0.9759877113154632
24851,0.7831610268279688
24855,0.7871417013994957
24856,0.5227918864323675
24871,0.5012330437221447
24874,0.4235862332929666
24877,0.3321054125070919
24889,0.5253941870545771
24897,0.4461061106103522
24899,0.7224857830780336
24908,0.5344522516957025
24913,0.7981117180815329
24923,0.3128358807665549
24933,0.39524801615288785
24971,0.3483596178631833
24973,0.9686520510412717
24993,0.6112522543952856
24998,0.5578453758545234
25000,0.9713130246774072
25001,0.9708911879797311
25002,0.3469249107872466
25003,0.9716179518368837
25009,0.3288283435361231
30162,0.41591268178239044
30170,0.7568001747447995
30174,0.3928659878429825
30195,0.7631803149659256
30196,0.3116586957907449
30204,0.30046453706088344
30207,0.7675184556419056
30209,0.646896349988484
30212,0.2030933828473046
30221,0.25201192056187693
30225,0.6395025024205097
30229,0.3855593758674483
30231,0.5022149030060404
30233,0.3655820170012999
30237,0.4647589371073105
30239,0.4565941271654542
30242,0.44461765261765596
30244,0.3929164816545551
30249,0.35712098773329237
30262,0.5181212217568743
30286,0.36685703610164266
30292,0.4097423983509593
30303,0.4398919865250139
25024,0.30141486936634215
25026,0.21863065213365543
25027,0.9347211110951394
25034,0.1527612603542211
25050,0.23856788640555976
25057,0.411687017239196
25067,0.5845479510785693
25075,0.2835764688261388
25081,0.24192938976315273
25085,0.30964887359702087
25093,0.21655523188662135
25097,0.3578162181997076
25103,0.37486033919607076
25104,0.36421870448101734
25109,0.33692428997062907
25112,0.8568130774985239
25113,0.3463507286423712
25114,0.3904741480939504
25119,0.3499017290946273
25121,0.4760004867292191
25122,0.867573489531547
25124,0.7110773598508099
25131,0.18521470347473135
25134,0.7490877595925673
25144,0.3950993941965476
25147,0.7199206865584526
25148,0.4720568666633527
25149,0.4211160477249811
25155,0.5040710149676045
25169,0.8298179710124968
25177,0.6171454576936201
25178,0.23918133615257994
25179,0.26164222235042955
25180,0.6080158985922023
25191,0.5174908354801039
25199,0.34469059853181677
25232,0.2826885100805262
25241,0.27255403523983396
25242,0.6993979394071581
25243,0.22858223542846828
25246,0.3879447111445663
25259,0.6786766133974284
25265,0.6299245096109227
25278,0.7041569947820235
25280,0.3042623204475682
25284,0.2852413286021391
25286,0.6855481437027907
25288,0.25897067651906214
25318,0.961148990684204
25330,0.6675158677159043
25333,0.3302811538233725
25339,0.2809269332164639
25340,0.63458063638365
25346,0.29713369444506765
